#    L    TT             EE             TE             PP             TP          
    26   0.993733E+03   0.121416E-01   0.167402E+01   0.631710E+07   0.241437E+05
    27   0.100893E+04   0.140900E-01   0.172509E+01   0.636116E+07   0.235444E+05
    28   0.102427E+04   0.162382E-01   0.177948E+01   0.639974E+07   0.229673E+05
    29   0.103991E+04   0.185772E-01   0.183474E+01   0.643333E+07   0.224105E+05
    30   0.105587E+04   0.211132E-01   0.188672E+01   0.646241E+07   0.218716E+05
    31   0.107194E+04   0.238453E-01   0.193158E+01   0.648740E+07   0.213490E+05
    32   0.108827E+04   0.267574E-01   0.196624E+01   0.650857E+07   0.208419E+05
    33   0.110493E+04   0.298213E-01   0.198759E+01   0.652610E+07   0.203503E+05
    34   0.112184E+04   0.330232E-01   0.199382E+01   0.654019E+07   0.198737E+05
    35   0.113900E+04   0.363697E-01   0.198531E+01   0.655104E+07   0.194121E+05
    36   0.115633E+04   0.398863E-01   0.196231E+01   0.655884E+07   0.189650E+05
    37   0.117375E+04   0.436191E-01   0.192613E+01   0.656380E+07   0.185323E+05
    38   0.119148E+04   0.476149E-01   0.187998E+01   0.656610E+07   0.181137E+05
    39   0.120953E+04   0.518747E-01   0.182492E+01   0.656594E+07   0.177090E+05
    40   0.122766E+04   0.563933E-01   0.176128E+01   0.656352E+07   0.173179E+05
    41   0.124601E+04   0.611732E-01   0.168911E+01   0.655902E+07   0.169401E+05
    42   0.126438E+04   0.662279E-01   0.160815E+01   0.655257E+07   0.165752E+05
    43   0.128289E+04   0.715728E-01   0.151811E+01   0.654425E+07   0.162228E+05
    44   0.130140E+04   0.772090E-01   0.141957E+01   0.653419E+07   0.158824E+05
    45   0.132028E+04   0.831476E-01   0.131320E+01   0.652247E+07   0.155536E+05
    46   0.133946E+04   0.893962E-01   0.119727E+01   0.650921E+07   0.152360E+05
    47   0.135877E+04   0.959341E-01   0.107045E+01   0.649451E+07   0.149291E+05
    48   0.137816E+04   0.102741E+00   0.934143E+00   0.647847E+07   0.146324E+05
    49   0.139768E+04   0.109773E+00   0.789153E+00   0.646120E+07   0.143456E+05
    50   0.141756E+04   0.116980E+00   0.629513E+00   0.644279E+07   0.140682E+05
    51   0.143758E+04   0.124319E+00   0.448814E+00   0.642335E+07   0.137997E+05
    52   0.145796E+04   0.131902E+00   0.244539E+00   0.640293E+07   0.135398E+05
    53   0.147834E+04   0.139913E+00   0.169915E-01   0.638158E+07   0.132883E+05
    54   0.149864E+04   0.148381E+00  -0.225556E+00   0.635935E+07   0.130447E+05
    55   0.151909E+04   0.157321E+00  -0.474717E+00   0.633630E+07   0.128088E+05
    56   0.153992E+04   0.166613E+00  -0.729243E+00   0.631246E+07   0.125802E+05
    57   0.156105E+04   0.176124E+00  -0.990152E+00   0.628789E+07   0.123586E+05
    58   0.158249E+04   0.185822E+00  -0.126026E+01   0.626263E+07   0.121437E+05
    59   0.160410E+04   0.195708E+00  -0.154239E+01   0.623675E+07   0.119351E+05
    60   0.162588E+04   0.205795E+00  -0.183795E+01   0.621028E+07   0.117326E+05
    61   0.164813E+04   0.216151E+00  -0.214780E+01   0.618327E+07   0.115357E+05
    62   0.167025E+04   0.226786E+00  -0.247298E+01   0.615576E+07   0.113442E+05
    63   0.169247E+04   0.237697E+00  -0.281421E+01   0.612779E+07   0.111576E+05
    64   0.171506E+04   0.248931E+00  -0.317244E+01   0.609940E+07   0.109754E+05
    65   0.173767E+04   0.260500E+00  -0.354801E+01   0.607062E+07   0.107974E+05
    66   0.176057E+04   0.272363E+00  -0.393875E+01   0.604149E+07   0.106230E+05
    67   0.178363E+04   0.284509E+00  -0.434145E+01   0.601204E+07   0.104519E+05
    68   0.180713E+04   0.296957E+00  -0.475392E+01   0.598231E+07   0.102837E+05
    69   0.183084E+04   0.309643E+00  -0.517393E+01   0.595234E+07   0.101180E+05
    70   0.185492E+04   0.322586E+00  -0.560262E+01   0.592217E+07   0.995432E+04
    71   0.187920E+04   0.335759E+00  -0.604212E+01   0.589182E+07   0.979245E+04
    72   0.190369E+04   0.349147E+00  -0.649439E+01   0.586132E+07   0.963264E+04
    73   0.192832E+04   0.362735E+00  -0.696083E+01   0.583067E+07   0.947529E+04
    74   0.195310E+04   0.376529E+00  -0.744138E+01   0.579989E+07   0.932080E+04
    75   0.197809E+04   0.390558E+00  -0.793538E+01   0.576900E+07   0.916956E+04
    76   0.200324E+04   0.404835E+00  -0.844275E+01   0.573799E+07   0.902199E+04
    77   0.202862E+04   0.419345E+00  -0.896291E+01   0.570690E+07   0.887847E+04
    78   0.205430E+04   0.434103E+00  -0.949659E+01   0.567572E+07   0.873941E+04
    79   0.208015E+04   0.449039E+00  -0.100394E+02   0.564448E+07   0.860520E+04
    80   0.210631E+04   0.464146E+00  -0.105920E+02   0.561318E+07   0.847624E+04
    81   0.213272E+04   0.479363E+00  -0.111543E+02   0.558184E+07   0.835280E+04
    82   0.215944E+04   0.494705E+00  -0.117256E+02   0.555047E+07   0.823457E+04
    83   0.218639E+04   0.510143E+00  -0.123055E+02   0.551908E+07   0.812112E+04
    84   0.221366E+04   0.525668E+00  -0.128924E+02   0.548769E+07   0.801202E+04
    85   0.224109E+04   0.541250E+00  -0.134874E+02   0.545632E+07   0.790682E+04
    86   0.226875E+04   0.556898E+00  -0.140898E+02   0.542497E+07   0.780508E+04
    87   0.229685E+04   0.572574E+00  -0.146984E+02   0.539367E+07   0.770638E+04
    88   0.232496E+04   0.588285E+00  -0.153131E+02   0.536242E+07   0.761027E+04
    89   0.235344E+04   0.604008E+00  -0.159351E+02   0.533124E+07   0.751633E+04
    90   0.238214E+04   0.619699E+00  -0.165613E+02   0.530014E+07   0.742410E+04
    91   0.241098E+04   0.635345E+00  -0.171922E+02   0.526914E+07   0.733322E+04
    92   0.244011E+04   0.650932E+00  -0.178272E+02   0.523824E+07   0.724362E+04
    93   0.246953E+04   0.666455E+00  -0.184663E+02   0.520745E+07   0.715528E+04
    94   0.249903E+04   0.681882E+00  -0.191082E+02   0.517677E+07   0.706818E+04
    95   0.252881E+04   0.697214E+00  -0.197537E+02   0.514619E+07   0.698232E+04
    96   0.255860E+04   0.712441E+00  -0.204021E+02   0.511574E+07   0.689767E+04
    97   0.258883E+04   0.727550E+00  -0.210529E+02   0.508540E+07   0.681424E+04
    98   0.261929E+04   0.742538E+00  -0.217039E+02   0.505519E+07   0.673199E+04
    99   0.264982E+04   0.757371E+00  -0.223582E+02   0.502511E+07   0.665093E+04
   100   0.268065E+04   0.772050E+00  -0.230114E+02   0.499516E+07   0.657104E+04
   101   0.271163E+04   0.786640E+00  -0.236666E+02   0.496534E+07   0.649231E+04
   102   0.274313E+04   0.800995E+00  -0.243217E+02   0.493566E+07   0.641471E+04
   103   0.277457E+04   0.815192E+00  -0.249775E+02   0.490613E+07   0.633825E+04
   104   0.280623E+04   0.829235E+00  -0.256312E+02   0.487674E+07   0.626291E+04
   105   0.283805E+04   0.843051E+00  -0.262843E+02   0.484750E+07   0.618867E+04
   106   0.287010E+04   0.856720E+00  -0.269362E+02   0.481841E+07   0.611552E+04
   107   0.290208E+04   0.870094E+00  -0.275856E+02   0.478948E+07   0.604345E+04
   108   0.293445E+04   0.883253E+00  -0.282332E+02   0.476072E+07   0.597245E+04
   109   0.296697E+04   0.896124E+00  -0.288778E+02   0.473211E+07   0.590250E+04
   110   0.299958E+04   0.908711E+00  -0.295178E+02   0.470368E+07   0.583359E+04
   111   0.303235E+04   0.921090E+00  -0.301549E+02   0.467542E+07   0.576571E+04
   112   0.306528E+04   0.933188E+00  -0.307883E+02   0.464733E+07   0.569887E+04
   113   0.309845E+04   0.945001E+00  -0.314165E+02   0.461941E+07   0.563305E+04
   114   0.313170E+04   0.956455E+00  -0.320385E+02   0.459167E+07   0.556827E+04
   115   0.316518E+04   0.967697E+00  -0.326544E+02   0.456411E+07   0.550452E+04
   116   0.319868E+04   0.978502E+00  -0.332633E+02   0.453671E+07   0.544181E+04
   117   0.323248E+04   0.988944E+00  -0.338645E+02   0.450950E+07   0.538014E+04
   118   0.326643E+04   0.999170E+00  -0.344585E+02   0.448246E+07   0.531950E+04
   119   0.330040E+04   0.100903E+01  -0.350431E+02   0.445560E+07   0.525991E+04
   120   0.333452E+04   0.101837E+01  -0.356182E+02   0.442892E+07   0.520137E+04
   121   0.336865E+04   0.102750E+01  -0.361837E+02   0.440242E+07   0.514387E+04
   122   0.340286E+04   0.103610E+01  -0.367389E+02   0.437609E+07   0.508741E+04
   123   0.343716E+04   0.104426E+01  -0.372836E+02   0.434995E+07   0.503201E+04
   124   0.347153E+04   0.105204E+01  -0.378149E+02   0.432399E+07   0.497765E+04
   125   0.350590E+04   0.105938E+01  -0.383348E+02   0.429821E+07   0.492435E+04
   126   0.354036E+04   0.106634E+01  -0.388425E+02   0.427261E+07   0.487211E+04
   127   0.357482E+04   0.107278E+01  -0.393373E+02   0.424719E+07   0.482092E+04
   128   0.360929E+04   0.107884E+01  -0.398183E+02   0.422196E+07   0.477078E+04
   129   0.364383E+04   0.108436E+01  -0.402848E+02   0.419691E+07   0.472171E+04
   130   0.367837E+04   0.108936E+01  -0.407358E+02   0.417205E+07   0.467370E+04
   131   0.371292E+04   0.109398E+01  -0.411728E+02   0.414737E+07   0.462674E+04
   132   0.374755E+04   0.109807E+01  -0.415929E+02   0.412288E+07   0.458081E+04
   133   0.378210E+04   0.110170E+01  -0.419983E+02   0.409856E+07   0.453585E+04
   134   0.381666E+04   0.110487E+01  -0.423846E+02   0.407444E+07   0.449183E+04
   135   0.385122E+04   0.110751E+01  -0.427547E+02   0.405049E+07   0.444870E+04
   136   0.388563E+04   0.110962E+01  -0.431049E+02   0.402672E+07   0.440643E+04
   137   0.392006E+04   0.111127E+01  -0.434376E+02   0.400314E+07   0.436497E+04
   138   0.395441E+04   0.111239E+01  -0.437511E+02   0.397973E+07   0.432427E+04
   139   0.398854E+04   0.111313E+01  -0.440449E+02   0.395650E+07   0.428430E+04
   140   0.402276E+04   0.111326E+01  -0.443197E+02   0.393344E+07   0.424501E+04
   141   0.405676E+04   0.111286E+01  -0.445732E+02   0.391056E+07   0.420636E+04
   142   0.409076E+04   0.111200E+01  -0.448062E+02   0.388786E+07   0.416831E+04
   143   0.412470E+04   0.111068E+01  -0.450187E+02   0.386533E+07   0.413082E+04
   144   0.415843E+04   0.110884E+01  -0.452101E+02   0.384297E+07   0.409385E+04
   145   0.419201E+04   0.110661E+01  -0.453795E+02   0.382078E+07   0.405734E+04
   146   0.422568E+04   0.110377E+01  -0.455270E+02   0.379877E+07   0.402126E+04
   147   0.425898E+04   0.110055E+01  -0.456512E+02   0.377692E+07   0.398557E+04
   148   0.429214E+04   0.109679E+01  -0.457535E+02   0.375524E+07   0.395023E+04
   149   0.432524E+04   0.109258E+01  -0.458325E+02   0.373373E+07   0.391519E+04
   150   0.435806E+04   0.108799E+01  -0.458859E+02   0.371238E+07   0.388041E+04
   151   0.439073E+04   0.108293E+01  -0.459167E+02   0.369120E+07   0.384586E+04
   152   0.442312E+04   0.107735E+01  -0.459235E+02   0.367018E+07   0.381153E+04
   153   0.445536E+04   0.107138E+01  -0.459040E+02   0.364933E+07   0.377744E+04
   154   0.448739E+04   0.106503E+01  -0.458604E+02   0.362864E+07   0.374358E+04
   155   0.451920E+04   0.105830E+01  -0.457920E+02   0.360811E+07   0.370996E+04
   156   0.455064E+04   0.105119E+01  -0.456987E+02   0.358775E+07   0.367660E+04
   157   0.458201E+04   0.104370E+01  -0.455790E+02   0.356754E+07   0.364349E+04
   158   0.461309E+04   0.103590E+01  -0.454337E+02   0.354749E+07   0.361065E+04
   159   0.464386E+04   0.102765E+01  -0.452628E+02   0.352760E+07   0.357807E+04
   160   0.467441E+04   0.101910E+01  -0.450648E+02   0.350786E+07   0.354578E+04
   161   0.470473E+04   0.101032E+01  -0.448411E+02   0.348828E+07   0.351376E+04
   162   0.473475E+04   0.100117E+01  -0.445917E+02   0.346886E+07   0.348204E+04
   163   0.476462E+04   0.991708E+00  -0.443151E+02   0.344959E+07   0.345060E+04
   164   0.479403E+04   0.982025E+00  -0.440128E+02   0.343047E+07   0.341947E+04
   165   0.482328E+04   0.972042E+00  -0.436826E+02   0.341151E+07   0.338865E+04
   166   0.485223E+04   0.961909E+00  -0.433259E+02   0.339269E+07   0.335815E+04
   167   0.488093E+04   0.951402E+00  -0.429434E+02   0.337403E+07   0.332796E+04
   168   0.490918E+04   0.940896E+00  -0.425330E+02   0.335552E+07   0.329810E+04
   169   0.493712E+04   0.930093E+00  -0.420945E+02   0.333715E+07   0.326857E+04
   170   0.496474E+04   0.919216E+00  -0.416295E+02   0.331893E+07   0.323939E+04
   171   0.499190E+04   0.908266E+00  -0.411357E+02   0.330086E+07   0.321055E+04
   172   0.501867E+04   0.897171E+00  -0.406147E+02   0.328294E+07   0.318206E+04
   173   0.504497E+04   0.885930E+00  -0.400663E+02   0.326516E+07   0.315393E+04
   174   0.507095E+04   0.874841E+00  -0.394906E+02   0.324752E+07   0.312617E+04
   175   0.509653E+04   0.863608E+00  -0.388867E+02   0.323002E+07   0.309878E+04
   176   0.512157E+04   0.852455E+00  -0.382548E+02   0.321267E+07   0.307176E+04
   177   0.514621E+04   0.841307E+00  -0.375963E+02   0.319546E+07   0.304512E+04
   178   0.517039E+04   0.830388E+00  -0.369097E+02   0.317839E+07   0.301883E+04
   179   0.519409E+04   0.819402E+00  -0.361950E+02   0.316145E+07   0.299289E+04
   180   0.521747E+04   0.808571E+00  -0.354537E+02   0.314465E+07   0.296730E+04
   181   0.524031E+04   0.797896E+00  -0.346858E+02   0.312799E+07   0.294204E+04
   182   0.526269E+04   0.787452E+00  -0.338899E+02   0.311146E+07   0.291710E+04
   183   0.528452E+04   0.777165E+00  -0.330673E+02   0.309506E+07   0.289247E+04
   184   0.530596E+04   0.767109E+00  -0.322175E+02   0.307880E+07   0.286815E+04
   185   0.532693E+04   0.757434E+00  -0.313425E+02   0.306266E+07   0.284412E+04
   186   0.534707E+04   0.748000E+00  -0.304395E+02   0.304666E+07   0.282038E+04
   187   0.536703E+04   0.738947E+00  -0.295100E+02   0.303078E+07   0.279691E+04
   188   0.538646E+04   0.730261E+00  -0.285553E+02   0.301503E+07   0.277371E+04
   189   0.540528E+04   0.721980E+00  -0.275741E+02   0.299940E+07   0.275077E+04
   190   0.542394E+04   0.714156E+00  -0.265686E+02   0.298390E+07   0.272808E+04
   191   0.544168E+04   0.706812E+00  -0.255358E+02   0.296852E+07   0.270563E+04
   192   0.545904E+04   0.699971E+00  -0.244780E+02   0.295326E+07   0.268341E+04
   193   0.547578E+04   0.693677E+00  -0.233966E+02   0.293813E+07   0.266141E+04
   194   0.549215E+04   0.687962E+00  -0.222894E+02   0.292311E+07   0.263962E+04
   195   0.550790E+04   0.682862E+00  -0.211586E+02   0.290821E+07   0.261803E+04
   196   0.552304E+04   0.678415E+00  -0.200036E+02   0.289342E+07   0.259664E+04
   197   0.553773E+04   0.674667E+00  -0.188257E+02   0.287875E+07   0.257543E+04
   198   0.555188E+04   0.671639E+00  -0.176243E+02   0.286419E+07   0.255439E+04
   199   0.556550E+04   0.669370E+00  -0.164002E+02   0.284975E+07   0.253353E+04
   200   0.557859E+04   0.667889E+00  -0.151539E+02   0.283541E+07   0.251281E+04
   201   0.559108E+04   0.667257E+00  -0.138849E+02   0.282119E+07   0.249225E+04
   202   0.560303E+04   0.667482E+00  -0.125947E+02   0.280707E+07   0.247183E+04
   203   0.561438E+04   0.668624E+00  -0.112824E+02   0.279307E+07   0.245156E+04
   204   0.562506E+04   0.670705E+00  -0.995105E+01   0.277917E+07   0.243143E+04
   205   0.563520E+04   0.673771E+00  -0.859849E+01   0.276537E+07   0.241145E+04
   206   0.564466E+04   0.677861E+00  -0.722597E+01   0.275168E+07   0.239161E+04
   207   0.565359E+04   0.682996E+00  -0.583395E+01   0.273810E+07   0.237191E+04
   208   0.566176E+04   0.689229E+00  -0.442297E+01   0.272462E+07   0.235236E+04
   209   0.566933E+04   0.696585E+00  -0.299340E+01   0.271124E+07   0.233295E+04
   210   0.567630E+04   0.705114E+00  -0.154615E+01   0.269797E+07   0.231368E+04
   211   0.568266E+04   0.714849E+00  -0.813020E-01   0.268479E+07   0.229455E+04
   212   0.568827E+04   0.725818E+00   0.140020E+01   0.267172E+07   0.227556E+04
   213   0.569334E+04   0.738068E+00   0.289838E+01   0.265875E+07   0.225672E+04
   214   0.569774E+04   0.751591E+00   0.441203E+01   0.264587E+07   0.223801E+04
   215   0.570153E+04   0.766582E+00   0.594038E+01   0.263309E+07   0.221944E+04
   216   0.570464E+04   0.782855E+00   0.748395E+01   0.262041E+07   0.220100E+04
   217   0.570722E+04   0.800568E+00   0.904071E+01   0.260783E+07   0.218271E+04
   218   0.570912E+04   0.819720E+00   0.106109E+02   0.259533E+07   0.216455E+04
   219   0.571042E+04   0.840313E+00   0.121954E+02   0.258294E+07   0.214652E+04
   220   0.571110E+04   0.862496E+00   0.137898E+02   0.257064E+07   0.212864E+04
   221   0.571119E+04   0.886195E+00   0.153963E+02   0.255843E+07   0.211088E+04
   222   0.571067E+04   0.911560E+00   0.170134E+02   0.254631E+07   0.209326E+04
   223   0.570939E+04   0.938516E+00   0.186418E+02   0.253428E+07   0.207578E+04
   224   0.570766E+04   0.967065E+00   0.202778E+02   0.252234E+07   0.205843E+04
   225   0.570525E+04   0.997356E+00   0.219244E+02   0.251049E+07   0.204121E+04
   226   0.570223E+04   0.102939E+01   0.235778E+02   0.249873E+07   0.202412E+04
   227   0.569853E+04   0.106317E+01   0.252394E+02   0.248705E+07   0.200716E+04
   228   0.569430E+04   0.109869E+01   0.269079E+02   0.247547E+07   0.199034E+04
   229   0.568946E+04   0.113603E+01   0.285817E+02   0.246396E+07   0.197364E+04
   230   0.568395E+04   0.117519E+01   0.302615E+02   0.245255E+07   0.195707E+04
   231   0.567775E+04   0.121624E+01   0.319466E+02   0.244121E+07   0.194063E+04
   232   0.567102E+04   0.125912E+01   0.336354E+02   0.242996E+07   0.192432E+04
   233   0.566369E+04   0.130404E+01   0.353265E+02   0.241879E+07   0.190814E+04
   234   0.565560E+04   0.135086E+01   0.370206E+02   0.240771E+07   0.189208E+04
   235   0.564698E+04   0.139964E+01   0.387162E+02   0.239670E+07   0.187615E+04
   236   0.563768E+04   0.145041E+01   0.404133E+02   0.238577E+07   0.186035E+04
   237   0.562777E+04   0.150321E+01   0.421104E+02   0.237492E+07   0.184467E+04
   238   0.561726E+04   0.155815E+01   0.438074E+02   0.236415E+07   0.182911E+04
   239   0.560622E+04   0.161505E+01   0.455036E+02   0.235345E+07   0.181368E+04
   240   0.559442E+04   0.167401E+01   0.471968E+02   0.234284E+07   0.179838E+04
   241   0.558216E+04   0.173516E+01   0.488877E+02   0.233229E+07   0.178319E+04
   242   0.556930E+04   0.179837E+01   0.505756E+02   0.232182E+07   0.176813E+04
   243   0.555583E+04   0.186377E+01   0.522589E+02   0.231143E+07   0.175319E+04
   244   0.554175E+04   0.193130E+01   0.539383E+02   0.230110E+07   0.173837E+04
   245   0.552707E+04   0.200104E+01   0.556110E+02   0.229085E+07   0.172366E+04
   246   0.551186E+04   0.207297E+01   0.572782E+02   0.228067E+07   0.170908E+04
   247   0.549611E+04   0.214704E+01   0.589379E+02   0.227056E+07   0.169462E+04
   248   0.547976E+04   0.222360E+01   0.605900E+02   0.226052E+07   0.168028E+04
   249   0.546295E+04   0.230215E+01   0.622338E+02   0.225054E+07   0.166605E+04
   250   0.544553E+04   0.238313E+01   0.638676E+02   0.224064E+07   0.165194E+04
   251   0.542766E+04   0.246623E+01   0.654924E+02   0.223080E+07   0.163795E+04
   252   0.540911E+04   0.255169E+01   0.671065E+02   0.222102E+07   0.162407E+04
   253   0.539024E+04   0.263929E+01   0.687084E+02   0.221131E+07   0.161031E+04
   254   0.537077E+04   0.272930E+01   0.702983E+02   0.220167E+07   0.159666E+04
   255   0.535077E+04   0.282145E+01   0.718760E+02   0.219209E+07   0.158312E+04
   256   0.533031E+04   0.291610E+01   0.734415E+02   0.218257E+07   0.156969E+04
   257   0.530940E+04   0.301281E+01   0.749867E+02   0.217312E+07   0.155637E+04
   258   0.528795E+04   0.311194E+01   0.765241E+02   0.216373E+07   0.154317E+04
   259   0.526605E+04   0.321334E+01   0.780390E+02   0.215441E+07   0.153006E+04
   260   0.524376E+04   0.331703E+01   0.795460E+02   0.214514E+07   0.151707E+04
   261   0.522095E+04   0.342291E+01   0.810231E+02   0.213594E+07   0.150418E+04
   262   0.519760E+04   0.353122E+01   0.824923E+02   0.212680E+07   0.149139E+04
   263   0.517410E+04   0.364173E+01   0.839464E+02   0.211771E+07   0.147871E+04
   264   0.514999E+04   0.375451E+01   0.853777E+02   0.210869E+07   0.146613E+04
   265   0.512536E+04   0.386950E+01   0.867790E+02   0.209973E+07   0.145365E+04
   266   0.510041E+04   0.398690E+01   0.881724E+02   0.209082E+07   0.144126E+04
   267   0.507494E+04   0.410636E+01   0.895357E+02   0.208198E+07   0.142898E+04
   268   0.504909E+04   0.422824E+01   0.908838E+02   0.207319E+07   0.141679E+04
   269   0.502271E+04   0.435224E+01   0.922091E+02   0.206446E+07   0.140470E+04
   270   0.499609E+04   0.447844E+01   0.935116E+02   0.205579E+07   0.139271E+04
   271   0.496903E+04   0.460676E+01   0.947915E+02   0.204717E+07   0.138080E+04
   272   0.494173E+04   0.473750E+01   0.960411E+02   0.203861E+07   0.136900E+04
   273   0.491398E+04   0.487007E+01   0.972754E+02   0.203011E+07   0.135728E+04
   274   0.488592E+04   0.500505E+01   0.984720E+02   0.202166E+07   0.134565E+04
   275   0.485749E+04   0.514194E+01   0.996533E+02   0.201326E+07   0.133411E+04
   276   0.482882E+04   0.528094E+01   0.100797E+03   0.200492E+07   0.132266E+04
   277   0.479970E+04   0.542207E+01   0.101925E+03   0.199663E+07   0.131130E+04
   278   0.477035E+04   0.556524E+01   0.103016E+03   0.198839E+07   0.130002E+04
   279   0.474070E+04   0.571038E+01   0.104076E+03   0.198021E+07   0.128883E+04
   280   0.471074E+04   0.585750E+01   0.105121E+03   0.197208E+07   0.127772E+04
   281   0.468063E+04   0.600665E+01   0.106128E+03   0.196400E+07   0.126669E+04
   282   0.465007E+04   0.615756E+01   0.107105E+03   0.195597E+07   0.125574E+04
   283   0.461935E+04   0.631043E+01   0.108051E+03   0.194799E+07   0.124487E+04
   284   0.458840E+04   0.646520E+01   0.108967E+03   0.194006E+07   0.123409E+04
   285   0.455723E+04   0.662186E+01   0.109853E+03   0.193218E+07   0.122338E+04
   286   0.452575E+04   0.678027E+01   0.110701E+03   0.192435E+07   0.121274E+04
   287   0.449404E+04   0.694042E+01   0.111526E+03   0.191657E+07   0.120219E+04
   288   0.446218E+04   0.710232E+01   0.112313E+03   0.190883E+07   0.119170E+04
   289   0.443009E+04   0.726589E+01   0.113070E+03   0.190115E+07   0.118129E+04
   290   0.439785E+04   0.743097E+01   0.113797E+03   0.189351E+07   0.117095E+04
   291   0.436546E+04   0.759832E+01   0.114478E+03   0.188591E+07   0.116069E+04
   292   0.433261E+04   0.776682E+01   0.115136E+03   0.187837E+07   0.115049E+04
   293   0.429991E+04   0.793610E+01   0.115749E+03   0.187086E+07   0.114036E+04
   294   0.426691E+04   0.810763E+01   0.116339E+03   0.186341E+07   0.113030E+04
   295   0.423398E+04   0.827994E+01   0.116883E+03   0.185599E+07   0.112030E+04
   296   0.420075E+04   0.845452E+01   0.117397E+03   0.184862E+07   0.111037E+04
   297   0.416744E+04   0.862912E+01   0.117881E+03   0.184130E+07   0.110051E+04
   298   0.413391E+04   0.880599E+01   0.118319E+03   0.183402E+07   0.109071E+04
   299   0.410037E+04   0.898437E+01   0.118719E+03   0.182677E+07   0.108096E+04
   300   0.406668E+04   0.916278E+01   0.119082E+03   0.181958E+07   0.107128E+04
   301   0.403292E+04   0.934271E+01   0.119413E+03   0.181242E+07   0.106166E+04
   302   0.399915E+04   0.952341E+01   0.119715E+03   0.180530E+07   0.105210E+04
   303   0.396530E+04   0.970562E+01   0.119971E+03   0.179823E+07   0.104260E+04
   304   0.393138E+04   0.988934E+01   0.120181E+03   0.179119E+07   0.103316E+04
   305   0.389746E+04   0.100731E+02   0.120361E+03   0.178420E+07   0.102378E+04
   306   0.386346E+04   0.102576E+02   0.120503E+03   0.177724E+07   0.101446E+04
   307   0.382946E+04   0.104429E+02   0.120599E+03   0.177033E+07   0.100520E+04
   308   0.379546E+04   0.106304E+02   0.120673E+03   0.176345E+07   0.995998E+03
   309   0.376153E+04   0.108172E+02   0.120693E+03   0.175662E+07   0.986859E+03
   310   0.372753E+04   0.110040E+02   0.120684E+03   0.174982E+07   0.977781E+03
   311   0.369360E+04   0.111930E+02   0.120628E+03   0.174306E+07   0.968765E+03
   312   0.365975E+04   0.113813E+02   0.120543E+03   0.173634E+07   0.959810E+03
   313   0.362589E+04   0.115704E+02   0.120411E+03   0.172965E+07   0.950917E+03
   314   0.359211E+04   0.117602E+02   0.120250E+03   0.172301E+07   0.942085E+03
   315   0.355841E+04   0.119492E+02   0.120043E+03   0.171640E+07   0.933316E+03
   316   0.352478E+04   0.121391E+02   0.119798E+03   0.170983E+07   0.924608E+03
   317   0.349122E+04   0.123281E+02   0.119515E+03   0.170330E+07   0.915963E+03
   318   0.345774E+04   0.125187E+02   0.119194E+03   0.169680E+07   0.907380E+03
   319   0.342441E+04   0.127085E+02   0.118835E+03   0.169034E+07   0.898859E+03
   320   0.339123E+04   0.128983E+02   0.118446E+03   0.168391E+07   0.890402E+03
   321   0.335813E+04   0.130888E+02   0.118011E+03   0.167752E+07   0.882007E+03
